Date,Store,Dept,Weekly_Sales
2012-12-14,41,31,3230.6221
2012-12-14,41,32,9583.074400000001
2012-12-14,41,33,9437.880600000006
2012-12-14,41,34,12142.592700000003
2012-12-14,41,35,2409.7025000000012
2012-12-14,41,36,2271.5387000000014
2012-12-14,41,38,50281.93959999999
2012-12-14,41,40,58514.91070000004
2012-12-14,41,41,5597.7943
2012-12-14,41,42,5111.994699999998
2012-12-14,41,44,8275.4809
2012-12-14,41,45,42.9158
2012-12-14,41,46,34569.05789999999
2012-12-14,41,48,3458.0095999999994
2012-12-14,41,49,6499.833000000002
2012-12-14,41,52,3066.204200000001
2012-12-14,41,54,32.301200000000016
2012-12-14,41,55,24976.69939999999
2012-12-14,41,56,1660.5757999999985
2012-12-14,41,58,6000.195
2012-12-14,41,59,2700.6112000000007
2012-12-14,41,60,1270.896
2012-12-14,41,67,19128.315300000002
2012-12-14,41,71,5626.522199999995
2012-12-14,41,72,73649.82579999999
2012-12-14,41,74,18053.202099999995
2012-12-14,41,79,22517.579499999996
2012-12-14,41,80,18701.514600000006
2012-12-14,41,81,19309.63590000001
2012-12-14,41,82,43516.38700000001
2012-12-14,41,83,4286.793500000001
2012-12-14,41,85,7435.340800000008
2012-12-14,41,87,12890.3067
2012-12-14,41,90,81146.43639999998
2012-12-14,41,91,56174.24009999995
2012-12-14,41,92,100000.0
2012-12-14,41,93,38178.40530000003
2012-12-14,41,94,44858.08169999999
2012-12-14,41,95,87596.5773
2012-12-14,41,96,2470.4636
2012-12-14,41,97,21699.000599999996
2012-12-14,41,98,10939.837200000004
2012-12-14,41,99,1520.7703999999999
2012-12-21,41,1,55755.488100000024
2012-12-21,41,2,54189.333099999996
2012-12-21,41,3,20391.253099999994
2012-12-21,41,4,32878.91369999999
2012-12-21,41,5,65967.75189999999
2012-12-21,41,6,11667.599899999997
2012-12-21,41,7,91210.6824
2012-12-21,41,8,47248.56130000003
2012-12-21,41,9,33963.63230000002
2012-12-21,41,10,18662.615500000004
2012-12-21,41,11,18508.471000000005
2012-12-21,41,12,3005.3083999999985
2012-12-21,41,13,32343.03610000001
2012-12-21,41,14,32500.44100000004
2012-12-21,41,16,3898.274600000002
2012-12-21,41,17,21123.782100000004
2012-12-21,41,18,35301.3334
2012-12-21,41,19,1953.2739999999994
2012-12-21,41,20,5001.5058999999965
2012-12-21,41,21,9330.11
2012-12-21,41,22,16571.811700000002
2012-12-21,41,23,46379.41269999994
2012-12-21,41,24,10362.885199999997
2012-12-21,41,25,9392.579099999994
2012-12-21,41,26,9501.367399999996
2012-12-21,41,27,4921.302700000002
2012-12-21,41,28,715.4981999999999
2012-12-21,41,29,10655.40179999999
2012-12-21,41,30,2479.8214000000003
2012-12-21,41,31,5175.039499999999
2012-12-21,41,32,19491.1737
2012-12-21,41,33,12735.8761
2012-12-21,41,34,12766.023699999996
2012-12-21,41,35,2630.559800000001
2012-12-21,41,36,2496.567700000002
2012-12-21,41,38,50199.15309999999
2012-12-21,41,40,58433.50650000001
2012-12-21,41,41,5707.382500000002
2012-12-21,41,42,5052.936699999998
2012-12-21,41,44,9608.184599999997
2012-12-21,41,45,25.343000000000014
2012-12-21,41,46,43604.77809999999
2012-12-21,41,48,3247.7598
2012-12-21,41,49,6797.024600000003
2012-12-21,41,52,3099.398800000002
2012-12-21,41,54,29.27500000000001
2012-12-21,41,55,21955.876399999994
2012-12-21,41,56,1254.3781
2012-12-21,41,58,6130.255
2012-12-21,41,59,3484.616199999996
2012-12-21,41,60,996.2180000000003
2012-12-21,41,67,21909.308299999986
2012-12-21,41,71,6082.733099999999
2012-12-21,41,72,85822.4984
2012-12-21,41,74,18437.60769999999
2012-12-21,41,79,23843.51169999999
2012-12-21,41,80,19694.90650000001
2012-12-21,41,81,20108.814899999987
2012-12-21,41,82,53131.66230000001
2012-12-21,41,83,4254.508399999999
2012-12-21,41,85,6965.174200000005
2012-12-21,41,87,13134.634399999999
2012-12-21,41,90,83840.98909999999
2012-12-21,41,91,55406.5586
2012-12-21,41,92,100000.0
2012-12-21,41,93,37113.19330000001
2012-12-21,41,94,47043.25339999998
2012-12-21,41,95,89763.47529999998
2012-12-21,41,96,2638.936199999999
2012-12-21,41,97,23254.361099999984
2012-12-21,41,98,12157.047500000004
2012-12-21,41,99,1448.8735000000001
2012-12-28,41,1,20122.2348
2012-12-28,41,2,54005.53479999999
2012-12-28,41,3,12336.3845
2012-12-28,41,4,32474.816199999983
2012-12-28,41,5,76842.14570000002
2012-12-28,41,6,14128.344500000012
2012-12-28,41,7,40320.04740000002
2012-12-28,41,8,35369.55140000002
2012-12-28,41,9,28820.432300000015
2012-12-28,41,10,17801.236700000005
2012-12-28,41,11,17721.651399999988
2012-12-28,41,12,2713.9007999999994
2012-12-28,41,13,31490.083200000005
2012-12-28,41,14,48175.675300000024
2012-12-28,41,16,4110.761300000002
2012-12-28,41,17,12994.625699999997
2012-12-28,41,18,21146.737599999982
2012-12-28,41,19,1879.0321000000008
2012-12-28,41,20,5114.063199999998
2012-12-28,41,21,7176.0155
2012-12-28,41,22,19825.30980000001
2012-12-28,41,23,18463.819800000005
2012-12-28,41,24,9834.309799999999
2012-12-28,41,25,11638.170299999998
2012-12-28,41,26,12533.1631
2012-12-28,41,27,1555.8400000000004
2012-12-28,41,28,734.3853000000004
2012-12-28,41,29,6297.2359
2012-12-28,41,30,2243.126900000001
2012-12-28,41,31,2329.2985000000017
2012-12-28,41,32,8898.720599999991
2012-12-28,41,33,3986.2387000000017
2012-12-28,41,34,12908.568200000002
2012-12-28,41,35,2132.553800000001
2012-12-28,41,36,2051.272500000001
2012-12-28,41,38,52963.20390000001
2012-12-28,41,40,58237.581799999985
2012-12-28,41,41,3603.3327000000018
2012-12-28,41,42,4689.205699999998
2012-12-28,41,44,7258.796799999998
2012-12-28,41,45,30.210700000000017
2012-12-28,41,46,35269.96259999998
2012-12-28,41,47,94.726
2012-12-28,41,48,3290.5222999999996
2012-12-28,41,49,7823.2126
2012-12-28,41,52,3279.552900000002
2012-12-28,41,54,53.424600000000055
2012-12-28,41,55,50089.24149999997
2012-12-28,41,56,1081.506899999999
2012-12-28,41,58,5956.3294
2012-12-28,41,59,3602.1647
2012-12-28,41,60,426.3240000000002
2012-12-28,41,67,11547.672300000002
2012-12-28,41,71,6232.493700000004
2012-12-28,41,72,95663.92469999997
2012-12-28,41,74,22626.685100000013
2012-12-28,41,79,20983.798600000002
2012-12-28,41,80,15936.311000000002
2012-12-28,41,81,14359.34459999999
2012-12-28,41,82,39976.77960000002
2012-12-28,41,83,4146.139599999998
2012-12-28,41,85,5058.416899999999
2012-12-28,41,87,14113.347300000001
2012-12-28,41,90,79798.7805
2012-12-28,41,91,52819.17709999998
2012-12-28,41,92,99863.4213
2012-12-28,41,93,35658.84169999999
2012-12-28,41,94,47587.95200000001
2012-12-28,41,95,86157.4496
2012-12-28,41,96,2526.9982000000005
2012-12-28,41,97,20224.794
2012-12-28,41,98,12104.889400000004
2012-12-28,41,99,1058.9453
2013-01-04,41,1,16135.526400000008
2013-01-04,41,2,47239.984599999974
2013-01-04,41,3,18486.176400000008
2013-01-04,41,4,31439.425499999998
2013-01-04,41,5,22685.1949
2013-01-04,41,6,2875.118100000001
2013-01-04,41,7,14281.677199999995
2013-01-04,41,8,34823.529700000014
2013-01-04,41,9,15159.117899999994
2013-01-04,41,10,14774.205100000012
2013-01-04,41,11,16075.374200000018
2013-01-04,41,12,3000.560300000001
2013-01-04,41,13,34186.24270000003
2013-01-04,41,14,14094.803999999987
2013-01-04,41,16,2910.0289000000002
2013-01-04,41,17,11300.492999999995
2013-01-04,41,18,6229.951999999998
2013-01-04,41,19,1009.1341999999997
2013-01-04,41,20,4606.756100000004
2013-01-04,41,21,4096.7014
2013-01-04,41,22,10040.784999999996
2013-01-04,41,23,14705.479599999993
2013-01-04,41,24,3158.8180000000007
2013-01-04,41,25,5041.3776
2013-01-04,41,26,4292.578599999999
2013-01-04,41,27,1348.9611000000014
2013-01-04,41,28,487.13789999999995
2013-01-04,41,29,4096.081399999999
2013-01-04,41,30,1946.048999999999
2013-01-04,41,31,1531.3871000000001
2013-01-04,41,32,3438.7277000000013
2013-01-04,41,33,3346.6943999999976
2013-01-04,41,34,8767.276000000003
2013-01-04,41,35,1396.3380000000002
2013-01-04,41,36,1134.4531
2013-01-04,41,38,58692.40760000003
2013-01-04,41,40,59667.81109999999
2013-01-04,41,41,2236.336100000002
2013-01-04,41,42,4042.471099999995
2013-01-04,41,44,3942.0549000000005
2013-01-04,41,46,24631.69579999999
2013-01-04,41,48,742.81
2013-01-04,41,49,7410.133200000003
2013-01-04,41,52,1862.5440000000015
2013-01-04,41,55,8498.781299999995
2013-01-04,41,56,382.7300999999999
2013-01-04,41,58,3608.39
2013-01-04,41,59,549.3364000000004
2013-01-04,41,60,496.91200000000003
2013-01-04,41,67,8284.382899999999
2013-01-04,41,71,5125.644199999997
2013-01-04,41,72,46330.38540000001
2013-01-04,41,74,23914.3721
2013-01-04,41,79,21092.60129999998
2013-01-04,41,80,16812.86699999998
2013-01-04,41,81,20239.199500000024
2013-01-04,41,82,16154.985100000002
2013-01-04,41,83,4613.765199999998
2013-01-04,41,85,2145.6049000000003
2013-01-04,41,87,11361.574799999991
2013-01-04,41,90,74480.01959999994
2013-01-04,41,91,57054.267499999965
2013-01-04,41,92,100000.0
2013-01-04,41,93,36879.70690000002
2013-01-04,41,94,45933.33349999997
2013-01-04,41,95,82460.95900000002
2013-01-04,41,96,2311.5964999999987
2013-01-04,41,97,19342.520200000017
2013-01-04,41,98,8419.38479999999
2013-01-11,41,1,14590.363799999994
2013-01-11,41,2,45078.076299999964
2013-01-11,41,3,18399.9062
2013-01-11,41,4,28678.35529999999
2013-01-11,41,5,20254.103799999997
2013-01-11,41,6,2562.5899000000018
2013-01-11,41,7,15681.149699999984
2013-01-11,41,8,33656.79059999998
2013-01-11,41,9,16181.100000000008
2013-01-11,41,10,11566.378900000002
2013-01-11,41,11,13046.886400000003
2013-01-11,41,12,3083.273999999999
2013-01-11,41,13,30863.523900000015
2013-01-11,41,14,14271.262899999994
2013-01-11,41,16,2774.5764999999997
2013-01-11,41,17,10539.682999999994
2013-01-11,41,18,3368.165700000003
2013-01-11,41,19,1079.4112
2013-01-11,41,20,4668.427200000006
2013-01-11,41,21,4178.826900000004
2013-01-11,41,22,9155.650800000003
2013-01-11,41,23,14128.221299999994
2013-01-11,41,24,2726.422699999998
2013-01-11,41,25,4588.151899999998
2013-01-11,41,26,4051.8089
2013-01-11,41,27,1425.0032999999999
2013-01-11,41,28,501.991
2013-01-11,41,29,3972.8091999999965
2013-01-11,41,30,2140.7783
2013-01-11,41,31,1358.3755
2013-01-11,41,32,3428.1944999999982
2013-01-11,41,33,2981.3111999999987
2013-01-11,41,34,9199.336200000003
2013-01-11,41,35,1437.742500000001
2013-01-11,41,36,677.4699
2013-01-11,41,38,49675.82600000001
2013-01-11,41,40,57771.45029999997
2013-01-11,41,41,2334.8456000000024
2013-01-11,41,42,4450.292999999999
2013-01-11,41,44,3902.2983000000004
2013-01-11,41,46,24167.917799999992
2013-01-11,41,48,1158.86
2013-01-11,41,49,6809.7871
2013-01-11,41,52,2048.7376
2013-01-11,41,54,16.155400000000007
2013-01-11,41,55,7999.8202
2013-01-11,41,56,402.6692999999999
2013-01-11,41,58,3493.0893999999994
2013-01-11,41,59,781.7419999999997
2013-01-11,41,60,377.65799999999973
2013-01-11,41,67,6972.045399999995
2013-01-11,41,71,4928.984199999999
2013-01-11,41,72,44626.43790000001
2013-01-11,41,74,17567.644100000005
2013-01-11,41,79,21755.100299999987
2013-01-11,41,80,16598.152499999986
2013-01-11,41,81,19447.369599999998
2013-01-11,41,82,14403.083900000009
2013-01-11,41,83,4912.124299999998
2013-01-11,41,85,1691.0013999999996
2013-01-11,41,87,11221.213500000005
2013-01-11,41,90,72343.31029999997
2013-01-11,41,91,55864.38169999998
2013-01-11,41,92,99967.285
2013-01-11,41,93,35829.225900000005
2013-01-11,41,94,44422.97910000001
2013-01-11,41,95,82239.47150000001
2013-01-11,41,96,2241.3918999999996
2013-01-11,41,97,18919.2294
2013-01-11,41,98,8111.884999999994
2013-01-11,41,99,641.846
2013-01-18,41,1,16128.340199999999
2013-01-18,41,2,44379.10419999992
2013-01-18,41,3,16924.00929999999
2013-01-18,41,4,28551.32149999998
2013-01-18,41,5,19581.17349999999
2013-01-18,41,6,2929.292900000002
2013-01-18,41,7,13950.023399999996
2013-01-18,41,8,33864.42529999999
2013-01-18,41,9,15048.358099999994
2013-01-18,41,10,14796.797200000005
2013-01-18,41,11,14519.414900000014
2013-01-18,41,12,3015.307100000001
2013-01-18,41,13,30517.307899999978
2013-01-18,41,14,13833.665599999986
2013-01-18,41,16,3003.7995
2013-01-18,41,17,11096.9862
2013-01-18,41,18,5107.926299999997
2013-01-18,41,19,1068.3627999999994
2013-01-18,41,20,4388.753800000004
2013-01-18,41,21,4098.349800000003
2013-01-18,41,22,9816.41229999999
2013-01-18,41,23,14785.789700000001
2013-01-18,41,24,3171.276600000001
2013-01-18,41,25,5497.086299999999
2013-01-18,41,26,4445.406199999997
2013-01-18,41,27,1270.1996000000006
2013-01-18,41,28,471.0939000000001
2013-01-18,41,29,4237.981999999997
2013-01-18,41,30,1877.7798999999995
2013-01-18,41,31,1518.0071000000005
2013-01-18,41,32,3526.6555000000017
2013-01-18,41,33,3352.0044999999996
2013-01-18,41,34,9078.3289
2013-01-18,41,35,1428.5510000000004
2013-01-18,41,36,984.0473
2013-01-18,41,38,54446.603999999985
2013-01-18,41,40,57184.99709999994
2013-01-18,41,41,669.9144
2013-01-18,41,42,3990.3367999999946
2013-01-18,41,44,3924.866800000003
2013-01-18,41,46,23895.151800000003
2013-01-18,41,48,1595.03
2013-01-18,41,49,6283.109199999998
2013-01-18,41,52,2239.2383000000004
2013-01-18,41,54,31.89560000000004
2013-01-18,41,55,8222.517400000004
2013-01-18,41,56,461.48260000000016
2013-01-18,41,58,4475.6502
2013-01-18,41,59,900.8056999999999
2013-01-18,41,60,369.7499999999998
2013-01-18,41,67,9430.843600000007
2013-01-18,41,71,5012.483099999997
2013-01-18,41,72,43168.92750000001
2013-01-18,41,74,17766.743900000005
2013-01-18,41,79,21380.923199999983
2013-01-18,41,80,16160.80019999998
2013-01-18,41,81,19459.39959999999
2013-01-18,41,82,14101.073000000002
2013-01-18,41,83,4242.160499999997
2013-01-18,41,85,1565.7927999999997
2013-01-18,41,87,11505.693800000006
2013-01-18,41,90,73291.78259999998
2013-01-18,41,91,54058.45930000001
2013-01-18,41,92,99917.68
2013-01-18,41,93,35148.19810000001
2013-01-18,41,94,43952.04409999999
2013-01-18,41,95,80009.65439999997
2013-01-18,41,96,2297.046300000001
2013-01-18,41,97,18514.523300000004
2013-01-18,41,98,8246.777799999989
2013-01-25,41,1,15895.458400000003
2013-01-25,41,2,43544.59929999999
2013-01-25,41,3,16675.861200000007
2013-01-25,41,4,27620.458100000003
2013-01-25,41,5,18284.251299999996
2013-01-25,41,6,2629.344300000001
2013-01-25,41,7,18073.67279999998
2013-01-25,41,8,32563.348299999987
2013-01-25,41,9,16659.76850000001
2013-01-25,41,10,11841.954800000001
2013-01-25,41,11,12335.353900000004
2013-01-25,41,12,3608.781899999999
2013-01-25,41,13,29874.206699999984
2013-01-25,41,14,13968.5102
2013-01-25,41,16,3510.0267999999987
2013-01-25,41,17,10199.8272
2013-01-25,41,18,1675.185500000001
2013-01-25,41,19,936.7588
2013-01-25,41,20,4482.553500000005
2013-01-25,41,21,4134.880000000002
2013-01-25,41,22,8855.78210000001
2013-01-25,41,23,13373.819800000003
2013-01-25,41,24,2575.4047999999966
2013-01-25,41,25,4980.133699999999
2013-01-25,41,26,4541.331400000003
2013-01-25,41,27,1315.0584000000003
2013-01-25,41,28,523.09
2013-01-25,41,29,4057.932999999999
2013-01-25,41,30,2070.7077999999983
2013-01-25,41,31,1431.2376999999992
2013-01-25,41,32,3440.1759000000015
2013-01-25,41,33,3105.168999999999
2013-01-25,41,34,10307.582400000003
2013-01-25,41,35,1514.8573000000006
2013-01-25,41,36,689.9279999999998
2013-01-25,41,38,47511.12849999996
2013-01-25,41,40,59914.325899999996
2013-01-25,41,41,699.1362999999999
2013-01-25,41,42,4547.0402
2013-01-25,41,44,3825.4875000000025
2013-01-25,41,46,24772.39899999999
2013-01-25,41,48,1140.3306
2013-01-25,41,49,7168.021500000006
2013-01-25,41,52,1721.3246000000001
2013-01-25,41,55,8153.453099999998
2013-01-25,41,56,615.1815000000001
2013-01-25,41,58,4100.6097
2013-01-25,41,59,812.4379999999998
2013-01-25,41,60,353.54799999999994
2013-01-25,41,67,10602.464400000004
2013-01-25,41,71,4776.236600000001
2013-01-25,41,72,42546.696000000025
2013-01-25,41,74,16953.169799999992
2013-01-25,41,79,21622.810599999983
2013-01-25,41,80,15780.973699999988
2013-01-25,41,81,19120.76719999999
2013-01-25,41,82,14145.4103
2013-01-25,41,83,3875.782199999997
2013-01-25,41,85,1484.5630999999994
2013-01-25,41,87,10800.0753
2013-01-25,41,90,69512.74109999997
2013-01-25,41,91,52897.74000000001
2013-01-25,41,92,99763.1327
2013-01-25,41,93,33349.70409999999
2013-01-25,41,94,45132.11789999998
2013-01-25,41,95,80502.53819999997
2013-01-25,41,96,2060.9369
2013-01-25,41,97,17536.2904
2013-01-25,41,98,9645.368599999994
2013-02-01,41,1,24773.379
2013-02-01,41,2,47446.31869999995
2013-02-01,41,3,12824.256299999997
2013-02-01,41,4,30724.64539999999
2013-02-01,41,5,25299.35179999999
2013-02-01,41,6,2873.3962999999976
2013-02-01,41,7,18262.103299999995
2013-02-01,41,8,35613.274699999994
2013-02-01,41,9,16156.958600000007
2013-02-01,41,10,12611.97220000001
2013-02-01,41,11,13577.781800000002
2013-02-01,41,12,3270.892399999999
2013-02-01,41,13,32853.45560000001
2013-02-01,41,14,14730.782500000008
2013-02-01,41,16,4121.456299999999
2013-02-01,41,17,10670.317999999992
2013-02-01,41,18,3526.1299000000017
2013-02-01,41,19,1275.8808000000004
2013-02-01,41,20,5127.598600000002
2013-02-01,41,21,4815.762599999996
2013-02-01,41,22,9847.628000000008
2013-02-01,41,23,14810.210000000021
2013-02-01,41,24,4374.343799999999
2013-02-01,41,25,5347.400199999998
2013-02-01,41,26,5531.101600000003
2013-02-01,41,27,1363.3387999999989
2013-02-01,41,28,588.8922999999999
2013-02-01,41,29,4213.3711
2013-02-01,41,30,2460.307699999999
2013-02-01,41,31,1270.9388000000008
2013-02-01,41,32,3890.035400000001
2013-02-01,41,33,5252.230599999997
2013-02-01,41,34,9539.100299999998
2013-02-01,41,35,1534.5808000000004
2013-02-01,41,36,1643.125700000001
2013-02-01,41,38,52047.152600000045
2013-02-01,41,40,59215.94500000001
2013-02-01,41,41,665.8037999999998
2013-02-01,41,42,4833.664599999995
2013-02-01,41,44,4195.488900000002
2013-02-01,41,46,25026.887399999992
2013-02-01,41,48,1613.6713
2013-02-01,41,49,5756.657999999999
2013-02-01,41,52,2334.849500000001
2013-02-01,41,54,36.90520000000003
2013-02-01,41,55,7148.0392
2013-02-01,41,56,808.2830000000001
2013-02-01,41,58,4169.1047
2013-02-01,41,59,493.6239999999998
2013-02-01,41,60,518.5260000000001
2013-02-01,41,67,8930.662400000005
2013-02-01,41,71,5085.869199999994
2013-02-01,41,72,58085.98509999996
2013-02-01,41,74,17909.02369999999
2013-02-01,41,79,23188.19190000002
2013-02-01,41,80,16421.19859999999
2013-02-01,41,81,20354.347800000014
2013-02-01,41,82,15645.861599999997
2013-02-01,41,83,4609.9026
2013-02-01,41,85,1846.9876999999992
2013-02-01,41,87,12184.29590000001
2013-02-01,41,90,74720.25379999992
2013-02-01,41,91,55986.97469999995
2013-02-01,41,92,99980.3847
2013-02-01,41,93,35821.513800000015
2013-02-01,41,94,47116.10809999998
2013-02-01,41,95,84107.60080000001
2013-02-01,41,96,2250.6371999999983
2013-02-01,41,97,19323.462200000016
2013-02-01,41,98,8641.762100000002
2013-02-01,41,99,412.60020000000003
2013-02-08,41,1,29892.986500000003
2013-02-08,41,2,51205.090299999996
2013-02-08,41,3,12413.6555
2013-02-08,41,4,30289.086
2013-02-08,41,5,26047.993499999986
2013-02-08,41,6,3201.2757999999994
2013-02-08,41,7,20843.85199999999
2013-02-08,41,8,35687.86610000001
2013-02-08,41,9,18731.352999999996
2013-02-08,41,10,13436.331899999997
2013-02-08,41,11,12931.992600000003
2013-02-08,41,12,3320.727799999999
2013-02-08,41,13,33118.4704
2013-02-08,41,14,14900.710100000017
2013-02-08,41,16,3689.3348000000005
2013-02-08,41,17,10701.767899999999
2013-02-08,41,18,6600.377400000002
2013-02-08,41,19,1324.7275000000002
2013-02-08,41,20,5350.124700000001
2013-02-08,41,21,5067.659299999997
2013-02-08,41,22,9668.243000000004
2013-02-08,41,23,17531.992800000004
2013-02-08,41,24,4613.218600000003
2013-02-08,41,25,6373.417699999998
2013-02-08,41,26,6621.5747999999985
2013-02-08,41,27,1436.9396999999988
2013-02-08,41,28,596.2968999999999
2013-02-08,41,29,4358.4061
2013-02-08,41,30,2606.844399999999
2013-02-08,41,31,1365.9352000000006
2013-02-08,41,32,4455.6849
2013-02-08,41,33,5611.0478
2013-02-08,41,34,10943.430099999998
2013-02-08,41,35,1855.2235999999998
2013-02-08,41,36,1608.1113000000012
2013-02-08,41,38,53512.88970000004
2013-02-08,41,40,59676.778000000035
2013-02-08,41,41,687.3469000000005
2013-02-08,41,42,5343.974999999997
2013-02-08,41,44,4196.0497000000005
2013-02-08,41,46,28591.402100000018
2013-02-08,41,48,1413.06
2013-02-08,41,49,6498.6707
2013-02-08,41,52,2379.976000000001
2013-02-08,41,54,42.18020000000004
2013-02-08,41,55,7140.159299999997
2013-02-08,41,56,1518.9075000000003
2013-02-08,41,58,5702.54
2013-02-08,41,59,553.4712000000006
2013-02-08,41,60,477.80549999999994
2013-02-08,41,67,14865.234399999994
2013-02-08,41,71,5799.146899999997
2013-02-08,41,72,60918.19599999999
2013-02-08,41,74,20202.9531
2013-02-08,41,79,23638.674800000015
2013-02-08,41,80,16365.60019999998
2013-02-08,41,81,20217.290300000015
2013-02-08,41,82,19319.626000000004
2013-02-08,41,83,4396.185799999996
2013-02-08,41,85,2054.2732999999985
2013-02-08,41,87,12412.555300000013
2013-02-08,41,90,74950.90489999992
2013-02-08,41,91,56561.08869999997
2013-02-08,41,92,100000.0
2013-02-08,41,93,36730.824000000015
2013-02-08,41,94,47166.56569999999
2013-02-08,41,95,87190.54380000001
2013-02-08,41,96,2266.7251999999994
2013-02-08,41,97,19775.811700000017
2013-02-08,41,98,9171.725199999992
2013-02-08,41,99,1669.5739
2013-02-15,41,1,29192.573100000005
2013-02-15,41,2,51867.80139999997
2013-02-15,41,3,12297.349499999995
2013-02-15,41,4,29044.18599999999
2013-02-15,41,5,25667.94890000001
2013-02-15,41,6,3439.828899999999
2013-02-15,41,7,20359.928999999993
2013-02-15,41,8,34826.4063
2013-02-15,41,9,19274.580100000006
2013-02-15,41,10,14003.619500000004
2013-02-15,41,11,12977.569099999999
2013-02-15,41,12,3034.6924999999987
2013-02-15,41,13,31383.480600000006
2013-02-15,41,14,14709.687500000005
2013-02-15,41,16,3862.0712000000003
2013-02-15,41,17,11711.068300000008
2013-02-15,41,18,4856.7993000000015
2013-02-15,41,19,1209.5345999999997
2013-02-15,41,20,5051.8956
2013-02-15,41,21,4630.0353
2013-02-15,41,22,11071.9261
2013-02-15,41,23,18597.723399999995
2013-02-15,41,24,4673.6026000000065
2013-02-15,41,25,6152.530699999998
2013-02-15,41,26,6579.467399999995
2013-02-15,41,27,1541.228199999999
2013-02-15,41,28,567.4277000000001
2013-02-15,41,29,4634.3674999999985
2013-02-15,41,30,2758.0053
2013-02-15,41,31,1461.1437000000003
2013-02-15,41,32,4953.8103999999985
2013-02-15,41,33,5397.2657
2013-02-15,41,34,11643.352400000002
2013-02-15,41,35,1816.1483
2013-02-15,41,36,1616.0727
2013-02-15,41,38,56083.9768
2013-02-15,41,40,59521.76509999999
2013-02-15,41,41,847.0523000000007
2013-02-15,41,42,4750.127699999998
2013-02-15,41,44,4683.383799999999
2013-02-15,41,46,28008.37730000002
2013-02-15,41,48,1399.6
2013-02-15,41,49,6697.0216
2013-02-15,41,52,2236.5476999999996
2013-02-15,41,54,33.79420000000003
2013-02-15,41,55,8837.957899999998
2013-02-15,41,56,2124.804900000001
2013-02-15,41,58,5912.575
2013-02-15,41,59,464.23980000000034
2013-02-15,41,60,380.38519999999994
2013-02-15,41,67,13643.101100000002
2013-02-15,41,71,5790.668299999998
2013-02-15,41,72,61941.551500000016
2013-02-15,41,74,18242.690899999998
2013-02-15,41,79,23056.959799999986
2013-02-15,41,80,16462.16649999999
2013-02-15,41,81,19809.623000000018
2013-02-15,41,82,19696.054599999996
2013-02-15,41,83,4382.524399999998
2013-02-15,41,85,1815.5578000000005
2013-02-15,41,87,13070.102699999994
2013-02-15,41,90,73741.22339999999
2013-02-15,41,91,55407.97009999996
2013-02-15,41,92,100000.0
2013-02-15,41,93,35953.231900000006
2013-02-15,41,94,45219.165199999996
2013-02-15,41,95,84174.41810000004
2013-02-15,41,96,2065.9253000000003
2013-02-15,41,97,19046.862400000005
2013-02-15,41,98,9498.78199999999
2013-02-15,41,99,530.4408
2013-02-22,41,1,28416.759100000007
2013-02-22,41,2,53744.14130000001
2013-02-22,41,3,12051.372099999993
2013-02-22,41,4,30160.193300000014
2013-02-22,41,5,26635.111699999998
2013-02-22,41,6,3331.5907
2013-02-22,41,7,22109.239799999992
2013-02-22,41,8,34688.81869999999
2013-02-22,41,9,21212.385300000013
2013-02-22,41,10,14180.909599999992
2013-02-22,41,11,12449.294700000002
2013-02-22,41,12,3261.8088999999977
2013-02-22,41,13,31240.697200000006
2013-02-22,41,14,15080.368300000004
2013-02-22,41,16,3989.6333999999993
2013-02-22,41,17,11700.572
2013-02-22,41,18,6266.251999999997
2013-02-22,41,19,1176.3132999999987
2013-02-22,41,20,5034.519699999997
2013-02-22,41,21,4605.201199999997
2013-02-22,41,22,10151.165100000007
2013-02-22,41,23,18405.849599999998
2013-02-22,41,24,4539.669700000003
2013-02-22,41,25,6221.545600000001
2013-02-22,41,26,6570.3785
2013-02-22,41,27,1576.5439999999996
2013-02-22,41,28,578.0931999999998
2013-02-22,41,29,4725.390899999999
2013-02-22,41,30,2856.155300000001
2013-02-22,41,31,1407.5855000000008
2013-02-22,41,32,5000.797200000001
2013-02-22,41,33,5535.630999999998
2013-02-22,41,34,11763.524099999997
2013-02-22,41,35,1755.1012000000003
2013-02-22,41,36,1406.1579000000002
2013-02-22,41,38,54133.82019999998
2013-02-22,41,40,58804.37769999998
2013-02-22,41,41,1386.6197000000009
2013-02-22,41,42,5598.896499999998
2013-02-22,41,44,4530.520100000001
2013-02-22,41,46,28316.64480000002
2013-02-22,41,48,1571.82
2013-02-22,41,49,6875.347999999997
2013-02-22,41,52,2248.3403000000003
2013-02-22,41,54,25.752100000000038
2013-02-22,41,55,8656.674099999998
2013-02-22,41,56,1324.0806999999988
2013-02-22,41,58,5186.995
2013-02-22,41,59,454.89090000000016
2013-02-22,41,60,368.63930000000005
2013-02-22,41,67,7309.764399999991
2013-02-22,41,71,6186.470699999996
2013-02-22,41,72,58228.126099999994
2013-02-22,41,74,18111.579500000003
2013-02-22,41,79,22806.168599999997
2013-02-22,41,80,16932.655799999997
2013-02-22,41,81,19789.122600000017
2013-02-22,41,82,19657.323
2013-02-22,41,83,4435.986899999998
2013-02-22,41,85,1826.3526000000002
2013-02-22,41,87,13298.721099999999
2013-02-22,41,90,73767.1563
2013-02-22,41,91,54618.815099999985
2013-02-22,41,92,99863.42129999999
